,CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,cluster
7957,C18172,1950.482518,1.0,0.0,0.0,0.0,2660.1399850000003,0.0,0.0,0.0,0.333333,8,0,2500.0,3213.688818,501.403933,0.083333,12,0
7958,C18173,1747.492429,1.0,0.0,0.0,0.0,1769.875637,0.0,0.0,0.0,0.25,3,0,3000.0,450.697772,602.964607,0.0,12,0
7961,C18176,0.0,0.0,247.44,0.0,247.44,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,317.354396,0.0,0.0,12,0
7964,C18180,341.901741,0.5,152.84,152.84,0.0,1008.1174980000001,0.333333,0.333333,0.0,0.333333,9,3,1200.0,0.0,0.0,0.0,6,0
7965,C18181,85.095626,1.0,1553.04,0.0,1553.04,0.0,0.916667,0.0,0.916667,0.0,0,20,2000.0,1654.9099720000002,124.032106,0.818182,12,0
7966,C18182,933.05808,1.0,0.0,0.0,0.0,634.617283,0.0,0.0,0.0,0.416667,10,0,1000.0,827.275832,299.52845,0.0,12,0
7967,C18183,9.252573,0.454545,0.0,0.0,0.0,943.60879,0.0,0.0,0.0,0.083333,1,0,1200.0,949.8462509999999,44.502743,0.0,12,0
7968,C18184,100.403989,1.0,790.0,0.0,790.0,0.0,1.0,0.0,0.916667,0.0,0,13,1000.0,573.971571,161.59190800000002,0.6,12,0
7970,C18186,991.097892,1.0,180.0,0.0,180.0,0.0,0.5,0.0,0.5,0.0,0,6,1000.0,463.99039500000003,1913.53663,0.0,12,0
7971,C18187,6.692421,0.545455,333.42,0.0,333.42,0.0,0.583333,0.0,0.583333,0.0,0,12,4000.0,318.713472,1.113027,0.0,12,0
7972,C18188,22.161656,0.636364,1240.58,0.0,1240.58,0.0,0.666667,0.0,0.666667,0.0,0,15,1500.0,1817.7913239999998,107.871575,0.5,12,0
7973,C18189,15.281665,0.636364,124.25,0.0,124.25,0.0,0.583333,0.0,0.583333,0.0,0,7,4000.0,211.11527400000003,156.915101,0.28571399999999997,12,0
7974,C18190,30.880470000000003,0.363636,316.6,197.0,119.6,0.0,0.166667,0.083333,0.166667,0.0,0,5,1000.0,89.111879,189.428672,0.0,12,0
7975,C18191,151.467852,0.75,1554.52,1229.02,325.5,231.72133599999998,0.75,0.75,0.625,0.125,1,27,1000.0,2224.113144,136.729435,1.0,8,0
7976,C18192,14.471941000000001,1.0,120.0,0.0,120.0,0.0,1.0,0.0,1.0,0.0,0,12,3000.0,113.01149299999999,116.286777,0.0,12,0
7977,C18193,17.734657000000002,1.0,209.28,0.0,209.28,0.0,1.0,0.0,1.0,0.0,0,12,2700.0,142.45326799999998,151.61533300000002,0.416667,12,0
7978,C18194,1.9311619999999998,0.636364,152.72,0.0,152.72,0.0,0.666667,0.0,0.666667,0.0,0,8,2500.0,186.80841999999998,58.437329000000005,0.28571399999999997,12,0
7979,C18195,922.615452,1.0,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1700.0,191.287802,309.77767400000005,0.0,12,0
7980,C18196,822.579064,1.0,1188.24,0.0,1188.24,0.0,1.0,0.0,1.0,0.0,0,36,1000.0,1773.581187,2070.6363739999997,0.0,12,0
7981,C18197,233.755366,1.0,521.23,0.0,521.23,0.0,1.0,0.0,1.0,0.0,0,23,1000.0,312.157319,197.3922,0.083333,12,0
7982,C18198,1216.704733,0.727273,0.0,0.0,0.0,2902.295257,0.0,0.0,0.0,0.166667,2,0,3000.0,2345.798153,415.361186,0.125,12,0
7983,C18199,15.587005,0.545455,156.0,0.0,156.0,0.0,0.545455,0.0,0.545455,0.0,0,6,2000.0,168.726312,81.861265,0.2,11,0
7984,C18200,691.4661570000001,1.0,549.96,0.0,549.96,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,316.191025,165.251013,0.0,12,0
7985,C18201,1200.937942,0.833333,0.0,0.0,0.0,1981.157622,0.0,0.0,0.0,0.5,4,0,2000.0,152.10636100000002,200.10626100000002,0.0,6,0
7986,C18202,36.85818,0.909091,583.38,0.0,583.38,0.0,0.833333,0.0,0.833333,0.0,0,10,2500.0,687.609976,164.492005,0.909091,12,0
7988,C18204,38.864992,0.818182,331.94,0.0,331.94,0.0,0.75,0.0,0.75,0.0,0,16,1500.0,369.269971,125.41613600000001,0.181818,12,0
7989,C18205,0.0,0.0,631.2,0.0,631.2,0.0,1.0,0.0,1.0,0.0,0,12,4000.0,861.744611,0.0,0.0,12,0
7990,C18206,27.254213,0.454545,316.3,316.3,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,2500.0,312.77169100000003,57.214332999999996,0.1,12,0
7992,C18208,16.024822,0.818182,113.44,0.0,113.44,0.0,0.666667,0.0,0.666667,0.0,0,8,3000.0,126.999931,132.50030700000002,0.11111099999999999,12,0
7993,C18209,52.806957,1.0,266.68,0.0,266.68,0.0,0.333333,0.0,0.333333,0.0,0,4,2000.0,367.892428,196.742169,0.5,12,0
7994,C18210,110.983174,1.0,458.47,458.47,0.0,0.0,0.25,0.25,0.0,0.0,0,3,2000.0,414.61872900000003,176.17508700000002,0.0,12,0
7995,C18211,1969.737768,1.0,0.0,0.0,0.0,2410.842591,0.0,0.0,0.0,0.22222199999999998,33,0,2500.0,292.443409,737.614283,0.0,9,0
7996,C18212,187.536914,0.818182,530.04,0.0,530.04,0.0,0.583333,0.0,0.583333,0.0,0,7,2500.0,926.946047,147.347019,0.0,12,0
7997,C18214,834.6429929999999,1.0,0.0,0.0,0.0,239.87561200000002,0.0,0.0,0.0,0.333333,5,0,1000.0,1043.004155,439.557388,0.0,12,0
7998,C18215,613.814108,1.0,875.14,317.0,558.14,550.6069610000001,0.833333,0.166667,0.75,0.25,4,28,1800.0,549.929401,351.601266,0.0,12,0
8000,C18217,0.147275,0.090909,66.78,0.0,66.78,0.0,0.083333,0.0,0.083333,0.0,0,1,4000.0,718.85487,0.0,0.0,12,0
8001,C18218,33.078633,0.5,303.91,0.0,303.91,0.0,0.5,0.0,0.333333,0.0,0,4,1200.0,354.34847,83.653033,1.0,6,0
8002,C18219,413.09121400000004,0.636364,0.0,0.0,0.0,1117.1627640000002,0.0,0.0,0.0,0.083333,4,0,1200.0,258.891518,165.68518999999998,0.0,12,0
8003,C18220,5.416921,0.545455,288.8,0.0,288.8,0.0,0.916667,0.0,0.833333,0.0,0,11,3000.0,254.44356499999998,32.475254,0.181818,12,0
8004,C18221,35.120942,1.0,372.0,0.0,372.0,0.0,1.0,0.0,1.0,0.0,0,12,2700.0,361.050924,156.723469,0.545455,12,0
8006,C18223,1256.81927,1.0,1674.96,0.0,1674.96,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,970.3616460000001,3449.118706,0.0,12,0
8007,C18224,251.144969,0.727273,88.51,88.51,0.0,1515.283623,0.25,0.25,0.0,0.416667,7,3,1200.0,1490.675716,189.097848,0.166667,12,0
8009,C18226,891.332656,1.0,411.25,411.25,0.0,0.0,0.333333,0.333333,0.0,0.0,0,4,1500.0,1043.13779,205.343101,0.0,12,0
8010,C18227,31.812848,0.636364,662.0,235.0,427.0,0.0,0.5,0.083333,0.416667,0.0,0,7,3500.0,955.2318439999999,127.625326,0.5,12,0
8011,C18228,120.63250500000001,0.636364,1310.2,1310.2,0.0,0.0,0.166667,0.166667,0.0,0.0,0,9,2500.0,576.034909,195.547987,0.0,12,0
8012,C18229,2162.2675010000003,1.0,151.13,151.13,0.0,1005.55853,0.166667,0.166667,0.0,0.166667,3,3,2500.0,466.376831,619.460541,0.0,12,0
8013,C18230,15.740657,0.727273,72.0,72.0,0.0,0.0,0.25,0.25,0.0,0.0,0,5,1000.0,44.098703,205.53426000000002,0.0,12,0
8014,C18231,0.004816,0.545455,51.7,0.0,51.7,0.0,0.25,0.0,0.25,0.0,0,3,3000.0,33.249088,0.05948099999999999,0.0,12,0
8015,C18232,449.73312400000003,1.0,788.58,0.0,788.58,0.0,0.666667,0.0,0.666667,0.0,0,21,3000.0,419.35193,195.196969,0.0,12,0
8016,C18233,130.54584499999999,1.0,1738.48,631.0,1107.48,0.0,1.0,0.083333,1.0,0.0,0,33,2000.0,1928.6664460000002,167.893173,0.75,12,0
8017,C18234,2.1171279999999997,0.909091,99.96,0.0,99.96,0.0,1.0,0.0,1.0,0.0,0,12,3000.0,101.631113,44.092575,0.125,12,0
8018,C18235,1125.306541,1.0,703.05,703.05,0.0,0.0,0.25,0.25,0.0,0.0,0,9,1300.0,104.476763,421.15006100000005,0.0,8,0
8019,C18236,1377.40225,1.0,180.0,180.0,0.0,348.436666,0.14285699999999998,0.14285699999999998,0.0,0.428571,3,1,1500.0,251.87040499999998,247.576103,0.0,7,0
8020,C18237,59.020084999999995,0.909091,58.7,0.0,58.7,0.0,0.166667,0.0,0.166667,0.0,0,2,1500.0,160.90496299999998,148.887545,0.0,12,0
8021,C18238,337.269567,0.8888889999999999,2125.84,2025.26,100.58,144.207417,0.8888889999999999,0.8888889999999999,0.11111099999999999,0.333333,3,39,1200.0,1586.507333,304.093968,0.2,9,0
8022,C18239,15.978538,1.0,136.92,0.0,136.92,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,132.182438,130.9779,0.181818,12,0
8023,C18240,0.0,0.0,140.4,0.0,140.4,0.0,1.0,0.0,1.0,0.0,0,12,2200.0,124.99276,0.0,0.0,12,0
8024,C18241,372.14586,1.0,643.01,0.0,643.01,0.0,1.0,0.0,1.0,0.0,0,41,1500.0,124.95813700000001,205.066245,0.0,12,0
8027,C18244,944.346242,1.0,195.0,0.0,195.0,126.61266299999998,1.0,0.0,1.0,0.166667,3,12,1000.0,599.901843,662.7919559999999,0.0,12,0
8028,C18245,1367.2841720000001,1.0,542.33,280.04,262.29,1790.8601899999999,0.857143,0.714286,0.428571,0.428571,5,12,1500.0,1067.078079,500.726579,0.0,7,0
8029,C18246,1418.899282,1.0,57.66,57.66,0.0,63.085612,0.25,0.25,0.0,0.25,3,3,1500.0,294.465506,294.22163,0.0,12,0
8031,C18248,0.0,0.0,37.65,0.0,37.65,0.0,0.25,0.0,0.25,0.0,0,3,1500.0,0.0,0.0,0.0,12,0
8032,C18249,17.765051999999997,0.636364,0.0,0.0,0.0,112.47661799999999,0.0,0.0,0.0,0.083333,1,0,2200.0,200.061869,162.701658,0.25,12,0
8033,C18250,81.170395,0.818182,626.5,0.0,626.5,0.0,0.583333,0.0,0.5,0.0,0,7,2500.0,445.640989,112.81898400000001,0.454545,12,0
8034,C18251,1378.110585,1.0,0.0,0.0,0.0,192.997392,0.0,0.0,0.0,0.083333,1,0,2500.0,2673.832747,675.477318,0.083333,12,0
8035,C18252,110.428278,1.0,624.72,0.0,624.72,0.0,1.0,0.0,0.833333,0.0,0,6,1000.0,494.96816900000005,81.68903900000001,1.0,6,0
8036,C18253,435.490797,1.0,0.0,0.0,0.0,58.565665,0.0,0.0,0.0,0.083333,2,0,500.0,220.13603500000002,305.833099,0.0,12,0
8037,C18254,676.771001,1.0,356.8,356.8,0.0,1213.388649,0.5,0.5,0.0,0.416667,13,15,1200.0,2042.747509,600.434653,0.166667,12,0
8038,C18255,1278.2798810000002,1.0,15.0,15.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1500.0,275.225729,436.116254,0.0,12,0
8040,C18257,13.617679999999998,0.909091,396.0,0.0,396.0,0.0,1.0,0.0,1.0,0.0,0,12,3000.0,392.233211,144.853589,0.818182,12,0
8041,C18258,2935.397877,1.0,0.0,0.0,0.0,343.69422599999996,0.0,0.0,0.0,0.333333,10,0,3000.0,949.6752349999999,2723.330171,0.0,12,0
8042,C18259,32.029579,0.727273,332.8,0.0,332.8,0.0,0.666667,0.0,0.666667,0.0,0,8,4000.0,485.22527199999996,148.543097,0.625,12,0
8043,C18260,11.720573,0.727273,109.44,0.0,109.44,0.0,0.666667,0.0,0.666667,0.0,0,8,2500.0,149.743686,106.73778,0.2,12,0
8044,C18261,73.064932,1.0,221.52,0.0,221.52,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,210.01407999999998,178.181993,0.0,12,0
8045,C18262,262.52814700000005,1.0,234.98,0.0,234.98,0.0,0.916667,0.0,0.833333,0.0,0,15,1700.0,95.32519,188.4713,0.0,12,0
8047,C18264,1004.441314,1.0,530.32,38.0,492.32,0.0,0.833333,0.083333,0.75,0.0,0,14,1000.0,737.914629,1040.035593,0.0,12,0
8048,C18266,160.347859,1.0,0.0,0.0,0.0,36.943081,0.0,0.0,0.0,0.083333,1,0,500.0,407.58819500000004,219.00218399999997,0.0,12,0
8049,C18267,772.008306,1.0,0.0,0.0,0.0,1428.576393,0.0,0.0,0.0,0.083333,3,0,1500.0,981.2861029999999,263.394207,0.083333,12,0
8050,C18268,0.0,0.0,271.56,0.0,271.56,0.0,1.0,0.0,1.0,0.0,0,12,2000.0,282.699746,0.0,0.0,12,0
8051,C18269,1601.393425,1.0,190.0,190.0,0.0,18.638559,0.25,0.25,0.0,0.083333,1,6,1500.0,182.63738700000002,12496.860929999999,0.0,12,0
8053,C18271,1321.645967,1.0,0.0,0.0,0.0,91.920629,0.0,0.0,0.0,0.083333,1,0,1500.0,317.384166,543.171342,0.0,12,0
8054,C18272,1079.4625130000002,1.0,389.21,50.0,339.21,190.643054,0.916667,0.083333,0.916667,0.166667,2,12,1200.0,716.007476,804.760271,0.0,12,0
8056,C18274,870.8021640000001,1.0,350.0,0.0,350.0,0.0,0.666667,0.0,0.666667,0.0,0,8,1200.0,213.014986,227.80015699999998,0.0,12,0
8057,C18275,224.795583,1.0,240.74,0.0,240.74,0.0,0.666667,0.0,0.666667,0.0,0,9,1000.0,372.301242,218.71786600000001,0.0,12,0
8058,C18276,8.80954,0.818182,114.0,0.0,114.0,0.0,0.666667,0.0,0.666667,0.0,0,8,4000.0,160.627029,86.70082099999999,0.428571,12,0
8059,C18277,42.522715000000005,0.818182,479.5,0.0,479.5,0.0,0.833333,0.0,0.833333,0.0,0,17,1000.0,585.31382,155.528119,0.9,12,0
8061,C18279,101.98974,1.0,1046.04,1046.04,0.0,0.0,0.916667,0.916667,0.0,0.0,0,11,1000.0,1139.6601779999999,139.562971,0.875,12,0
8062,C18280,617.496041,1.0,521.64,0.0,521.64,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,269.919412,234.724653,0.0,12,0
8063,C18281,118.918332,0.833333,1151.64,365.0,786.64,0.0,0.833333,0.166667,0.5,0.0,0,8,2000.0,891.2879130000001,70.63746,1.0,6,0
8064,C18282,933.9283029999999,1.0,0.0,0.0,0.0,570.7189480000001,0.0,0.0,0.0,0.583333,19,0,2000.0,499.24305300000003,358.446917,0.0,12,0
8065,C18283,1743.8260989999999,1.0,1630.07,0.0,1630.07,0.0,1.0,0.0,1.0,0.0,0,59,1500.0,1072.8864,7614.675316,0.0,12,0
8066,C18284,2.1405830000000003,0.363636,238.92,0.0,238.92,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,186.27345,35.518109,0.0,12,0
8067,C18285,18.973831,0.272727,88.96,0.0,88.96,0.0,0.166667,0.0,0.166667,0.0,0,2,1500.0,824.602684,132.06983,0.0,12,0
8068,C18286,7.554365,1.0,88.56,0.0,88.56,0.0,1.0,0.0,0.916667,0.0,0,12,1500.0,68.855232,73.081017,0.28571399999999997,12,0
8069,C18287,1001.435526,1.0,0.0,0.0,0.0,1098.2915039999998,0.0,0.0,0.0,0.14285699999999998,4,0,1200.0,174.56968500000002,303.579585,0.0,7,0
8070,C18288,651.55986,1.0,599.55,599.55,0.0,0.0,0.333333,0.333333,0.0,0.0,0,5,1800.0,199.70636100000002,388.868388,0.0,12,0
8071,C18289,97.299991,1.0,427.67,0.0,427.67,0.0,0.666667,0.0,0.666667,0.0,0,8,2500.0,557.777752,173.099027,0.0,12,0
8072,C18290,425.84804800000006,1.0,0.0,0.0,0.0,697.8542669999999,0.0,0.0,0.0,0.666667,11,0,500.0,327.62726299999997,208.295476,0.0,12,0
8075,C18293,341.73986,0.454545,0.0,0.0,0.0,2584.241719,0.0,0.0,0.0,0.416667,24,0,3000.0,1921.884285,190.22937199999998,0.333333,12,0
8076,C18294,2064.106212,1.0,0.0,0.0,0.0,1497.565331,0.0,0.0,0.0,0.166667,4,0,3000.0,543.9023559999999,647.5084820000001,0.0,12,0
8077,C18296,1127.633173,1.0,422.55,422.55,0.0,150.157754,0.333333,0.333333,0.0,0.083333,1,8,1200.0,167.20380600000001,3078.97554,0.0,12,0
8078,C18297,135.119023,1.0,222.0,0.0,222.0,0.0,1.0,0.0,1.0,0.0,0,12,1700.0,147.64626299999998,169.332847,0.0,12,0
8079,C18298,1043.025044,1.0,576.0,0.0,576.0,48.874389,1.0,0.0,1.0,0.083333,1,24,1000.0,733.677722,1082.915299,0.0,12,0
8080,C18299,512.915157,0.818182,1799.45,497.75,1301.7,76.417858,0.75,0.25,0.666667,0.25,3,28,1500.0,1023.384336,177.14656399999998,0.14285699999999998,12,0
8081,C18300,33.100875,0.8888889999999999,277.47,0.0,277.47,0.0,0.666667,0.0,0.555556,0.0,0,9,1500.0,194.180564,124.55425,0.14285699999999998,9,0
8082,C18301,2676.253141,0.909091,0.0,0.0,0.0,2832.5706609999997,0.0,0.0,0.0,0.083333,2,0,3000.0,0.0,0.0,0.0,12,0
8083,C18302,0.0,0.0,123.1,0.0,123.1,0.0,0.75,0.0,0.75,0.0,0,9,4000.0,101.639354,0.0,0.0,12,0
8084,C18303,213.434094,0.625,840.61,630.61,210.0,0.0,0.625,0.625,0.25,0.0,0,14,1200.0,233.33410600000002,119.28773000000001,0.0,8,0
8085,C18304,1988.595057,1.0,0.0,0.0,0.0,49.912459999999996,0.0,0.0,0.0,0.083333,1,0,2000.0,485.11112699999995,846.1570550000001,0.0,12,0
8086,C18305,957.2898789999999,0.818182,66.66,0.0,66.66,2531.717743,0.166667,0.0,0.083333,0.25,12,2,3000.0,196.163184,353.354446,0.0,12,0
8087,C18306,19.303914000000002,0.727273,168.9,0.0,168.9,0.0,0.333333,0.0,0.333333,0.0,0,6,1000.0,345.350729,115.94019399999999,0.14285699999999998,12,0
8088,C18307,1377.2306210000002,1.0,0.0,0.0,0.0,1064.960986,0.0,0.0,0.0,0.25,4,0,2500.0,343.961283,428.13466600000004,0.0,12,0
8090,C18309,4.0761449999999995,0.454545,596.64,0.0,596.64,0.0,1.0,0.0,1.0,0.0,0,12,2000.0,311.59914,22.461659,0.0,12,0
8091,C18310,37.983045000000004,0.545455,242.24,0.0,242.24,0.0,0.25,0.0,0.25,0.0,0,3,2000.0,662.417377,99.057422,0.166667,12,0
8092,C18311,0.0,0.0,152.28,0.0,152.28,0.0,1.0,0.0,1.0,0.0,0,12,4000.0,0.0,0.0,0.0,12,0
8093,C18312,5.020473,0.181818,100.05,0.0,100.05,0.0,0.25,0.0,0.25,0.0,0,3,4000.0,360.227309,125.327855,0.333333,12,0
8094,C18313,227.141183,1.0,2604.0,0.0,2604.0,0.0,1.0,0.0,0.916667,0.0,0,19,3200.0,2510.732854,163.027724,0.545455,12,0
8096,C18315,1179.159897,1.0,757.85,277.85,480.0,0.0,1.0,0.416667,1.0,0.0,0,17,1200.0,1038.225609,1023.6990810000001,0.0,12,0
8097,C18316,39.930624,0.22222199999999998,399.95,290.57,109.38,0.0,0.22222199999999998,0.22222199999999998,0.11111099999999999,0.0,0,9,1200.0,0.0,0.0,0.0,9,0
8098,C18317,1141.905542,1.0,8.4,8.4,0.0,54.519422,1.0,1.0,0.0,0.083333,2,12,1200.0,290.13336200000003,516.5115509999999,0.0,12,0
8099,C18318,777.739839,1.0,262.6,0.0,262.6,0.0,0.75,0.0,0.75,0.0,0,9,1000.0,131.553471,1379.505263,0.0,12,0
8100,C18319,20.890606,1.0,110.0,0.0,110.0,0.0,1.0,0.0,0.875,0.0,0,8,1000.0,56.715447,108.29466200000002,0.333333,8,0
8101,C18320,2934.090889,0.875,0.0,0.0,0.0,2710.056224,0.0,0.0,0.0,0.25,2,0,3000.0,428.46758200000005,694.7495389999999,0.0,8,0
8102,C18321,1245.654818,0.714286,626.56,626.56,0.0,1658.2852189999999,0.428571,0.428571,0.0,0.28571399999999997,6,8,2500.0,249.87322799999998,274.369204,0.0,7,0
8103,C18322,32.369733000000004,1.0,326.45,76.0,250.45,0.0,0.916667,0.083333,0.75,0.0,0,12,1000.0,243.72169300000002,180.646996,0.4,12,0
8104,C18323,1.846916,0.181818,604.32,0.0,604.32,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,557.734182,12.224702,0.0,12,0
8105,C18324,392.896462,0.909091,450.0,450.0,0.0,517.197717,0.818182,0.818182,0.0,0.272727,5,9,500.0,769.083695,496.21578700000003,0.0,11,0
8106,C18326,641.317325,1.0,1099.56,0.0,1099.56,0.0,1.0,0.0,1.0,0.0,0,49,4000.0,326.68892999999997,193.76002,0.0,12,0
8107,C18327,40.977812,0.454545,502.92,0.0,502.92,0.0,0.416667,0.0,0.416667,0.0,0,6,4000.0,748.3027860000001,177.375481,0.75,12,0
8108,C18328,121.446047,0.909091,1254.46,910.46,344.0,0.0,0.583333,0.416667,0.416667,0.0,0,14,1000.0,1244.737859,153.924261,0.5,12,0
8109,C18329,16.176672,0.363636,95.55,0.0,95.55,0.0,0.25,0.0,0.25,0.0,0,3,1000.0,136.961964,59.907284999999995,0.0,12,0
8110,C18330,259.217679,0.818182,2844.3,544.3,2300.0,0.0,0.666667,0.333333,0.416667,0.0,0,12,2500.0,2733.7802070000002,165.185385,0.166667,12,0
8111,C18331,1355.979715,0.727273,51.41,0.0,51.41,3213.886545,0.083333,0.0,0.083333,0.25,7,1,3500.0,384.859732,654.861921,0.0,12,0
8112,C18332,10.266994,0.818182,141.24,0.0,141.24,0.0,1.0,0.0,1.0,0.0,0,12,3000.0,121.896355,96.838061,0.2,12,0
8113,C18333,134.62028,0.818182,648.9,648.9,0.0,295.65561099999996,0.25,0.25,0.0,0.166667,2,5,1200.0,468.622826,156.724637,0.25,12,0
8114,C18334,14.773807000000001,0.272727,160.0,0.0,160.0,0.0,0.181818,0.0,0.090909,0.0,0,2,1800.0,377.03508,210.244734,1.0,11,0
8115,C18335,23.692270999999998,0.454545,165.57,165.57,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,3500.0,460.205774,117.07521200000001,1.0,12,0
8116,C18336,23.126579,0.727273,213.95,0.0,213.95,0.0,0.583333,0.0,0.583333,0.0,0,7,2000.0,299.511212,120.22693500000001,0.8888889999999999,12,0
8117,C18337,888.4066779999999,1.0,347.7,0.0,347.7,0.0,0.75,0.0,0.75,0.0,0,9,1000.0,300.871084,444.16622300000006,0.0,12,0
8118,C18338,779.5496730000001,1.0,412.55,0.0,412.55,214.232874,0.75,0.0,0.75,0.083333,2,9,4000.0,1793.396325,207.773791,0.083333,12,0
8120,C18340,1356.785114,1.0,0.0,0.0,0.0,1397.221909,0.0,0.0,0.0,0.75,23,0,2500.0,461.60297599999996,519.466863,0.0,12,0
8121,C18341,1301.813081,1.0,0.0,0.0,0.0,101.76686600000001,0.0,0.0,0.0,0.083333,1,0,1400.0,401.38979900000004,418.773876,0.0,12,0
8122,C18342,1857.9612780000002,1.0,0.0,0.0,0.0,1005.292057,0.0,0.0,0.0,0.333333,13,0,2500.0,288.461702,814.4235150000001,0.0,12,0
8123,C18343,131.290079,1.0,359.44,0.0,359.44,0.0,0.666667,0.0,0.666667,0.0,0,8,1500.0,291.577497,165.879808,0.083333,12,0
8124,C18344,916.749476,1.0,246.82,0.0,246.82,925.950908,1.0,0.0,0.916667,0.166667,8,19,1200.0,1411.984522,631.508634,0.0,12,0
8126,C18346,12.658489999999999,0.363636,166.32,0.0,166.32,0.0,0.333333,0.0,0.25,0.0,0,4,2500.0,420.051037,220.62106400000002,1.0,12,0
8128,C18348,1430.681807,1.0,1916.04,656.6,1259.44,181.34725500000002,1.0,0.333333,1.0,0.166667,2,38,1800.0,1625.6726039999999,635.438391,0.0,12,0
8129,C18349,38.915874,1.0,564.0,0.0,564.0,0.0,1.0,0.0,1.0,0.0,0,12,2000.0,551.4978,179.311685,1.0,12,0
8130,C18350,955.1847539999999,1.0,498.96,0.0,498.96,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,764.6040429999999,785.942834,0.0,12,0
8131,C18351,1723.733705,1.0,0.0,0.0,0.0,1043.260997,0.0,0.0,0.0,0.333333,5,0,2200.0,428.244891,574.800789,0.0,12,0
8133,C18353,945.7939279999999,1.0,253.31,253.31,0.0,152.277594,0.333333,0.333333,0.0,0.083333,2,4,1000.0,676.496604,536.299167,0.0,12,0
8134,C18354,135.84301499999998,0.181818,1111.4,1111.4,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,1050.0,4121.57553,139.892334,0.0,12,0
8135,C18355,930.6564199999999,1.0,300.05,0.0,300.05,0.0,0.75,0.0,0.75,0.0,0,9,1200.0,513.0641559999999,330.422815,0.0,12,0
8136,C18356,21.181957,0.363636,431.7,151.7,280.0,0.0,0.333333,0.083333,0.25,0.0,0,5,3000.0,592.236231,162.941232,1.0,12,0
8137,C18357,31.997904,0.333333,0.0,0.0,0.0,136.755929,0.0,0.0,0.0,0.166667,1,0,500.0,0.0,0.0,0.0,6,0
8138,C18358,1255.20988,0.875,0.0,0.0,0.0,3833.0370000000003,0.0,0.0,0.0,0.375,8,0,2000.0,2793.258309,931.105425,0.0,8,0
8139,C18359,1673.480135,0.833333,0.0,0.0,0.0,2268.3638690000002,0.0,0.0,0.0,0.333333,4,0,2500.0,333.97587799999997,319.086971,0.0,6,0
8141,C18361,1411.096444,1.0,270.0,0.0,270.0,711.48812,0.833333,0.0,0.833333,0.25,3,10,1500.0,1279.52965,902.25194,0.0,12,0
8142,C18362,226.30646099999998,0.363636,0.0,0.0,0.0,788.235661,0.0,0.0,0.0,0.166667,3,0,1200.0,184.701045,217.49264300000002,0.0,12,0
8143,C18363,1179.613243,1.0,0.0,0.0,0.0,73.629879,0.0,0.0,0.0,0.083333,1,0,1200.0,352.44957999999997,281.679401,0.0,12,0
8144,C18364,43.405954,0.818182,520.65,112.0,408.65,0.0,0.818182,0.090909,0.636364,0.0,0,10,2000.0,515.7609190000001,132.358795,0.333333,11,0
8145,C18365,1671.319193,0.9,0.0,0.0,0.0,970.624828,0.0,0.0,0.0,0.5,10,0,2000.0,436.67976799999997,473.59841500000005,0.0,10,0
8146,C18366,1193.3425869999999,1.0,311.45,149.15,162.3,1199.531976,0.833333,0.25,0.666667,0.5,8,13,2500.0,632.546287,413.19731,0.0,12,0
8149,C18369,2000.7590480000001,1.0,801.77,801.77,0.0,0.0,0.25,0.25,0.0,0.0,0,5,3000.0,538.119129,545.1437599999999,0.0,12,0
8152,C18372,8.087225,0.363636,515.0,0.0,515.0,0.0,0.833333,0.0,0.75,0.0,0,17,3000.0,399.456368,14.574310999999998,0.0,12,0
8153,C18373,31.083022999999997,0.636364,138.04,0.0,138.04,0.0,0.583333,0.0,0.5,0.0,0,7,2700.0,65.133736,141.715486,0.0,12,0
8154,C18374,1276.4915369999999,0.833333,65.8,65.8,0.0,4422.783845,0.166667,0.166667,0.0,0.5,6,2,2500.0,3533.0259189999997,474.86117800000005,0.0,6,0
8155,C18375,184.57666,1.0,408.36,0.0,408.36,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,294.885863,239.73565,0.0,12,0
8156,C18376,5.606423,0.090909,114.0,114.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,4000.0,434.803301,57.29903100000001,0.0,12,0
